secid,date,expiration,ForwardPrice
108105,20190128,20190315,2646.679755
108105,20190128,20190315,2646.60383
108105,20190128,20190322,2647.203453
108105,20190128,20190329,2647.678928
108105,20190128,20190418,2649.07618
108105,20190128,20190418,2649.007897
108105,20190128,20190430,2649.901436
108105,20190128,20190517,2651.087128
108105,20190128,20190517,2651.017641
108105,20190128,20190531,2652.065966
108105,20190128,20190621,2653.554336
108105,20190128,20190621,2653.483348
108105,20190128,20190628,2654.052671
108105,20190128,20190920,2659.990159
108105,20190128,20190930,2660.77508
108105,20190128,20191220,2666.555121
108105,20190128,20191231,2667.435195
108105,20190128,20200117,2668.613292
108105,20190128,20200320,2673.298642
108105,20190128,20200619,2679.622655
108105,20190128,20201218,2691.440004
108105,20190128,20211217,2713.734499
108105,20190129,20190130,2640.049611
108105,20190129,20190131,2640.099223
108105,20190129,20190201,2640.148837
108105,20190129,20190204,2640.297681
108105,20190129,20190206,2640.399044
108105,20190129,20190208,2640.504135
108105,20190129,20190211,2640.665769
108105,20190129,20190213,2640.776191
108105,20190129,20190215,2640.888747
108105,20190129,20190215,2640.832202
108105,20190129,20190219,2641.120257
108105,20190129,20190220,2641.179469
108105,20190129,20190222,2641.302199
108105,20190129,20190225,2641.491142
108105,20190129,20190227,2641.620337
108105,20190129,20190228,2641.685904
108105,20190129,20190301,2641.752118
108105,20190129,20190304,2641.954641
108105,20190129,20190306,2642.092891
108105,20190129,20190308,2642.233729
108105,20190129,20190315,2642.747049
108105,20190129,20190315,2642.671775
108105,20190129,20190322,2643.266533
108105,20190129,20190329,2643.738347
108105,20190129,20190418,2645.125211
108105,20190129,20190418,2645.057441
108105,20190129,20190430,2645.944263
108105,20190129,20190517,2647.120476
108105,20190129,20190517,2647.051789
108105,20190129,20190531,2648.087521
108105,20190129,20190621,2649.557012
108105,20190129,20190621,2649.486558
108105,20190129,20190628,2650.051618
108105,20190129,20190920,2655.922207
108105,20190129,20190930,2656.700972
108105,20190129,20191220,2662.438292
108105,20190129,20191231,2663.304579
108105,20190129,20200117,2664.463578
108105,20190129,20200320,2669.065404
108105,20190129,20200619,2675.206186
108105,20190129,20201218,2686.521269
108105,20190129,20211217,2707.666766
108105,20190130,20190130,2681.05
108105,20190130,20190131,2681.099615
108105,20190130,20190201,2681.149231
108105,20190130,20190204,2681.298085
108105,20190130,20190206,2681.397326
108105,20190130,20190208,2681.502196
108105,20190130,20190211,2681.664197
108105,20190130,20190213,2681.775328
108105,20190130,20190215,2681.888966
108105,20190130,20190215,2681.831834
108105,20190130,20190219,2682.123757
108105,20190130,20190220,2682.184022
108105,20190130,20190222,2682.305984
108105,20190130,20190225,2682.493483
108105,20190130,20190227,2682.62152
108105,20190130,20190228,2682.686449
108105,20190130,20190301,2682.751986
108105,20190130,20190304,2682.952243
108105,20190130,20190306,2683.088787
108105,20190130,20190308,2683.227761
108105,20190130,20190315,2683.733325
108105,20190130,20190315,2683.659277
108105,20190130,20190322,2684.244727
108105,20190130,20190329,2684.711204
108105,20190130,20190418,2686.078452
108105,20190130,20190418,2686.011473
108105,20190130,20190430,2686.887297
108105,20190130,20190517,2688.04614
108105,20190130,20190517,2687.978852
108105,20190130,20190531,2688.991953
108105,20190130,20190621,2690.424068
108105,20190130,20190621,2690.355443
108105,20190130,20190628,2690.905479
108105,20190130,20190920,2696.607805
108105,20190130,20190930,2697.363343
108105,20190130,20191220,2702.906985
108105,20190130,20191231,2703.742887
108105,20190130,20200117,2704.860107
108105,20190130,20200320,2709.28335
108105,20190130,20200619,2715.129989
108105,20190130,20201218,2725.70171
108105,20190130,20211217,2745.52595
108105,20190131,20190131,2704.1001
108105,20190131,20190201,2704.149817
108105,20190131,20190204,2704.298974
108105,20190131,20190206,2704.398416
108105,20190131,20190208,2704.500819
108105,20190131,20190211,2704.6633
108105,20190131,20190213,2704.775322
108105,20190131,20190215,2704.890306
108105,20190131,20190215,2704.832444
108105,20190131,20190219,2705.12916
108105,20190131,20190220,2705.190725
108105,20190131,20190222,2705.313084
108105,20190131,20190225,2705.501158
108105,20190131,20190227,2705.629564
108105,20190131,20190228,2705.694675
108105,20190131,20190301,2705.760391
108105,20190131,20190304,2705.961168
108105,20190131,20190306,2706.098045
108105,20190131,20190308,2706.237343
108105,20190131,20190315,2706.743957
108105,20190131,20190315,2706.669767
108105,20190131,20190322,2707.255782
108105,20190131,20190329,2707.720704
108105,20190131,20190405,2708.191313
108105,20190131,20190418,2709.077476
108105,20190131,20190418,2709.011317
108105,20190131,20190430,2709.874515
108105,20190131,20190517,2711.009888
108105,20190131,20190517,2710.944405
108105,20190131,20190531,2711.927247
108105,20190131,20190621,2713.30587
108105,20190131,20190621,2713.239936
108105,20190131,20190628,2713.76767
108105,20190131,20190920,2719.190782
108105,20190131,20190930,2719.903878
108105,20190131,20191220,2725.075234
108105,20190131,20191231,2725.853648
108105,20190131,20200117,2726.891162
108105,20190131,20200320,2730.967223
108105,20190131,20200619,2736.289182
108105,20190131,20201218,2745.899671
108105,20190131,20211217,2764.08099
108105,20190201,20190201,2706.53
108105,20190201,20190204,2706.674179
108105,20190201,20190206,2706.770303
108105,20190201,20190208,2706.86643
108105,20190201,20190211,2707.021829
108105,20190201,20190213,2707.129167
108105,20190201,20190215,2707.239497
108105,20190201,20190215,2707.183958
108105,20190201,20190219,2707.469134
108105,20190201,20190220,2707.528414
108105,20190201,20190222,2707.647486
108105,20190201,20190225,2707.831088
108105,20190201,20190227,2707.956819
108105,20190201,20190228,2708.020684
108105,20190201,20190301,2708.085215
108105,20190201,20190304,2708.282805
108105,20190201,20190306,2708.417863
108105,20190201,20190308,2708.555586
108105,20190201,20190311,2708.767171
108105,20190201,20190315,2709.058617
108105,20190201,20190315,2708.984755
108105,20190201,20190322,2709.568279
108105,20190201,20190329,2710.028752
108105,20190201,20190405,2710.495843
108105,20190201,20190418,2711.377832
108105,20190201,20190418,2711.311978
108105,20190201,20190430,2712.172391
108105,20190201,20190517,2713.307846
108105,20190201,20190517,2713.242305
108105,20190201,20190531,2714.227438
108105,20190201,20190621,2715.613006
108105,20190201,20190621,2715.547221
108105,20190201,20190628,2716.073871
108105,20190201,20190731,2718.242459
108105,20190201,20190920,2721.513129
108105,20190201,20190930,2722.23419
108105,20190201,20191220,2727.491391
108105,20190201,20191231,2728.291141
108105,20190201,20200117,2729.359298
108105,20190201,20200320,2733.580333
108105,20190201,20200619,2739.167994
108105,20190201,20201218,2749.4503
108105,20190201,20211217,2769.333338
108105,20190204,20190204,2724.8701
108105,20190204,20190206,2724.971715
108105,20190204,20190208,2725.073333
108105,20190204,20190211,2725.225768
108105,20190204,20190213,2725.334086
108105,20190204,20190215,2725.445381
108105,20190204,20190215,2725.389361
108105,20190204,20190219,2725.676905
108105,20190204,20190220,2725.736647
108105,20190204,20190222,2725.85942
108105,20190204,20190225,2726.049606
108105,20190204,20190227,2726.180414
108105,20190204,20190228,2726.247023
108105,20190204,20190301,2726.314436
108105,20190204,20190304,2726.521499
108105,20190204,20190306,2726.66356
108105,20190204,20190308,2726.808838
108105,20190204,20190311,2727.032786
108105,20190204,20190315,2727.342647
108105,20190204,20190315,2727.263975
108105,20190204,20190322,2727.884998
108105,20190204,20190329,2728.3684
108105,20190204,20190405,2728.858314
108105,20190204,20190418,2729.782483
108105,20190204,20190418,2729.713325
108105,20190204,20190430,2730.616433
108105,20190204,20190517,2731.807058
108105,20190204,20190517,2731.738217
108105,20190204,20190531,2732.772576
108105,20190204,20190621,2734.226869
108105,20190204,20190621,2734.157479
108105,20190204,20190628,2734.713053
108105,20190204,20190731,2737.00155
108105,20190204,20190920,2740.455519
108105,20190204,20190930,2741.222669
108105,20190204,20191220,2746.836254
108105,20190204,20191231,2747.695125
108105,20190204,20200117,2748.843703
108105,20190204,20200320,2753.398602
108105,20190204,20200619,2759.457919
108105,20190204,20201218,2770.647007
108105,20190204,20211217,2792.287837
108105,20190205,20190206,2737.749954
108105,20190205,20190208,2737.849865
108105,20190205,20190211,2737.999738
108105,20190205,20190213,2738.102556
108105,20190205,20190215,2738.21045
108105,20190205,20190215,2738.15614
108105,20190205,20190219,2738.434945
108105,20190205,20190220,2738.492884
108105,20190205,20190222,2738.613303
108105,20190205,20190225,2738.80042
108105,20190205,20190227,2738.929491
108105,20190205,20190228,2738.995325
108105,20190205,20190301,2739.062024
108105,20190205,20190304,2739.267315
108105,20190205,20190306,2739.408505
108105,20190205,20190308,2739.553158
108105,20190205,20190311,2739.776632
108105,20190205,20190313,2739.929946
108105,20190205,20190315,2740.086726
108105,20190205,20190315,2740.007903
108105,20190205,20190322,2740.629184
108105,20190205,20190329,2741.106673
108105,20190205,20190405,2741.59005
108105,20190205,20190418,2742.500968
108105,20190205,20190418,2742.432403
108105,20190205,20190430,2743.327896
108105,20190205,20190517,2744.50883
108105,20190205,20190517,2744.440575
108105,20190205,20190531,2745.466169
108105,20190205,20190621,2746.907664
108105,20190205,20190621,2746.839179
108105,20190205,20190628,2747.387388
108105,20190205,20190731,2749.648824
108105,20190205,20190920,2753.073409
108105,20190205,20190930,2753.83083
108105,20190205,20191220,2759.365897
108105,20190205,20191231,2760.210028
108105,20190205,20200117,2761.338278
108105,20190205,20200320,2765.805503
108105,20190205,20200619,2771.70437
108105,20190205,20201218,2782.496477
108105,20190205,20211217,2803.225235
108105,20190206,20190206,2731.6101
108105,20190206,20190208,2731.707987
108105,20190206,20190211,2731.854824
108105,20190206,20190213,2731.95272
108105,20190206,20190215,2732.057022
108105,20190206,20190215,2732.004515
108105,20190206,20190219,2732.274174
108105,20190206,20190220,2732.330243
108105,20190206,20190222,2732.447886
108105,20190206,20190225,2732.631275
108105,20190206,20190227,2732.758151
108105,20190206,20190228,2732.822974
108105,20190206,20190301,2732.888721
108105,20190206,20190304,2733.091503
108105,20190206,20190306,2733.23131
108105,20190206,20190308,2733.374813
108105,20190206,20190311,2733.596999
108105,20190206,20190313,2733.749745
108105,20190206,20190315,2733.906188
108105,20190206,20190315,2733.827504
108105,20190206,20190322,2734.4473
108105,20190206,20190329,2734.919319
108105,20190206,20190405,2735.397014
108105,20190206,20190418,2736.296911
108105,20190206,20190418,2736.229131
108105,20190206,20190430,2737.114223
108105,20190206,20190517,2738.281604
108105,20190206,20190517,2738.213854
108105,20190206,20190531,2739.23231
108105,20190206,20190621,2740.665151
108105,20190206,20190621,2740.597135
108105,20190206,20190628,2741.141654
108105,20190206,20190731,2743.388293
108105,20190206,20190920,2746.791264
108105,20190206,20190930,2747.543481
108105,20190206,20191220,2753.042922
108105,20190206,20191231,2753.877778
108105,20190206,20200117,2754.993323
108105,20190206,20200320,2759.406563
108105,20190206,20200619,2765.195673
108105,20190206,20201218,2775.665166
108105,20190206,20211217,2795.674807
108105,20190207,20190208,2706.09751
108105,20190207,20190211,2706.240044
108105,20190207,20190213,2706.335071
108105,20190207,20190215,2706.4331
108105,20190207,20190215,2706.382586
108105,20190207,20190219,2706.642661
108105,20190207,20190220,2706.696928
108105,20190207,20190222,2706.808874
108105,20190207,20190225,2706.983006
108105,20190207,20190227,2707.103235
108105,20190207,20190228,2707.164593
108105,20190207,20190301,2707.226779
108105,20190207,20190304,2707.418309
108105,20190207,20190306,2707.55014
108105,20190207,20190308,2707.685286
108105,20190207,20190311,2707.894223
108105,20190207,20190313,2708.037661
108105,20190207,20190315,2708.184416
108105,20190207,20190315,2708.110623
108105,20190207,20190322,2708.692734
108105,20190207,20190329,2709.140005
108105,20190207,20190405,2709.592058
108105,20190207,20190412,2710.048897
108105,20190207,20190418,2710.442341
108105,20190207,20190418,2710.378141
108105,20190207,20190430,2711.216026
108105,20190207,20190517,2712.319919
108105,20190207,20190517,2712.255789
108105,20190207,20190531,2713.21945
108105,20190207,20190621,2714.574052
108105,20190207,20190621,2714.509702
108105,20190207,20190628,2715.024819
108105,20190207,20190731,2717.149668
108105,20190207,20190920,2720.366746
108105,20190207,20190930,2721.075425
108105,20190207,20191220,2726.245473
108105,20190207,20191231,2727.024521
108105,20190207,20200117,2728.064365
108105,20190207,20200320,2732.16534
108105,20190207,20200619,2737.480303
108105,20190207,20201218,2746.939476
108105,20190207,20211217,2765.023706
108105,20190208,20190208,2707.8799
108105,20190208,20190211,2708.021073
108105,20190208,20190213,2708.115193
108105,20190208,20190215,2708.209316
108105,20190208,20190215,2708.162254
108105,20190208,20190219,2708.412326
108105,20190208,20190220,2708.464758
108105,20190208,20190222,2708.57462
108105,20190208,20190225,2708.746052
108105,20190208,20190227,2708.864766
108105,20190208,20190228,2708.925451
108105,20190208,20190301,2708.987021
108105,20190208,20190304,2709.177044
108105,20190208,20190306,2709.308155
108105,20190208,20190308,2709.442808
108105,20190208,20190311,2709.651432
108105,20190208,20190313,2709.794944
108105,20190208,20190315,2709.942002
108105,20190208,20190315,2709.86803
108105,20190208,20190318,2710.169237
108105,20190208,20190322,2710.450554
108105,20190208,20190329,2710.89179
108105,20190208,20190405,2711.336686
108105,20190208,20190412,2711.785243
108105,20190208,20190418,2712.171162
108105,20190208,20190418,2712.107884
108105,20190208,20190430,2712.932999
108105,20190208,20190517,2714.018086
108105,20190208,20190517,2713.954928
108105,20190208,20190531,2714.903433
108105,20190208,20190621,2716.234394
108105,20190208,20190621,2716.171381
108105,20190208,20190628,2716.675576
108105,20190208,20190731,2718.753915
108105,20190208,20190920,2721.897237
108105,20190208,20190930,2722.58802
108105,20190208,20191220,2727.610442
108105,20190208,20191231,2728.368847
108105,20190208,20200117,2729.380557
108105,20190208,20200320,2733.364145
108105,20190208,20200619,2738.511981
108105,20190208,20201218,2747.599733
108105,20190208,20211217,2764.899736
108105,20190211,20190211,2709.8
108105,20190211,20190213,2709.886664
108105,20190211,20190215,2709.973331
108105,20190211,20190215,2709.929997
108105,20190211,20190219,2710.149212
108105,20190211,20190220,2710.195725
108105,20190211,20190222,2710.294809
108105,20190211,20190225,2710.451037
108105,20190211,20190227,2710.560256
108105,20190211,20190228,2710.616387
108105,20190211,20190301,2710.673531
108105,20190211,20190304,2710.851047
108105,20190211,20190306,2710.974461
108105,20190211,20190308,2711.101933
108105,20190211,20190311,2711.300747
108105,20190211,20190313,2711.438363
108105,20190211,20190315,2711.580038
108105,20190211,20190315,2711.508693
108105,20190211,20190318,2711.800162
108105,20190211,20190322,2712.070898
108105,20190211,20190329,2712.48918
108105,20190211,20190405,2712.910717
108105,20190211,20190412,2713.335511
108105,20190211,20190418,2713.700919
108105,20190211,20190418,2713.64093
108105,20190211,20190430,2714.422913
108105,20190211,20190517,2715.450611
108105,20190211,20190517,2715.390764
108105,20190211,20190531,2716.289283
108105,20190211,20190621,2717.549908
108105,20190211,20190621,2717.489918
108105,20190211,20190628,2717.970008
108105,20190211,20190731,2719.949354
108105,20190211,20190920,2722.943641
108105,20190211,20190930,2723.604136
108105,20190211,20191220,2728.418059
108105,20190211,20191231,2729.151288
108105,20190211,20200117,2730.130653
108105,20190211,20200320,2734.000416
108105,20190211,20200619,2739.010163
108105,20190211,20201218,2747.854996
108105,20190211,20211217,2764.767959
108105,20190212,20190213,2744.774252
108105,20190212,20190215,2744.862757
108105,20190212,20190215,2744.818504
108105,20190212,20190219,2745.039776
108105,20190212,20190220,2745.086167
108105,20190212,20190222,2745.185735
108105,20190212,20190225,2745.342983
108105,20190212,20190227,2745.45308
108105,20190212,20190228,2745.509709
108105,20190212,20190301,2745.56739
108105,20190212,20190304,2745.746755
108105,20190212,20190306,2745.871598
108105,20190212,20190308,2746.000656
108105,20190212,20190311,2746.202147
108105,20190212,20190313,2746.341744
108105,20190212,20190315,2746.485558
108105,20190212,20190315,2746.413124
108105,20190212,20190318,2746.709186
108105,20190212,20190320,2746.863544
108105,20190212,20190322,2746.984184
108105,20190212,20190329,2747.408174
108105,20190212,20190405,2747.834887
108105,20190212,20190412,2748.264324
108105,20190212,20190418,2748.633241
108105,20190212,20190418,2748.572735
108105,20190212,20190430,2749.360434
108105,20190212,20190517,2750.393468
108105,20190212,20190517,2750.332891
108105,20190212,20190531,2751.242291
108105,20190212,20190621,2752.517908
108105,20190212,20190621,2752.457192
108105,20190212,20190628,2752.943074
108105,20190212,20190731,2754.946197
108105,20190212,20190920,2757.976474
108105,20190212,20190930,2758.64806
108105,20190212,20191220,2763.5513
108105,20190212,20191231,2764.300993
108105,20190212,20200117,2765.303051
108105,20190212,20200320,2769.270398
108105,20190212,20200619,2774.444275
108105,20190212,20201218,2783.603198
108105,20190212,20211217,2801.0322
108105,20190213,20190213,2753.03
108105,20190213,20190215,2753.117668
108105,20190213,20190215,2753.073834
108105,20190213,20190219,2753.293013
108105,20190213,20190220,2753.336851
108105,20190213,20190222,2753.429016
108105,20190213,20190225,2753.571006
108105,20190213,20190227,2753.668163
108105,20190213,20190228,2753.717491
108105,20190213,20190301,2753.767318
108105,20190213,20190304,2753.919795
108105,20190213,20190306,2754.023945
108105,20190213,20190308,2754.130092
108105,20190213,20190311,2754.29306
108105,20190213,20190313,2754.404205
108105,20190213,20190315,2754.518228
108105,20190213,20190315,2754.460952
108105,20190213,20190318,2754.693231
108105,20190213,20190320,2754.812547
108105,20190213,20190322,2754.926286
108105,20190213,20190329,2755.334495
108105,20190213,20190405,2755.758455
108105,20190213,20190412,2756.198174
108105,20190213,20190418,2756.581316
108105,20190213,20190418,2756.521911
108105,20190213,20190430,2757.30389
108105,20190213,20190517,2758.351875
108105,20190213,20190517,2758.292077
108105,20190213,20190531,2759.194929
108105,20190213,20190621,2760.478619
108105,20190213,20190621,2760.417619
108105,20190213,20190628,2760.906862
108105,20190213,20190731,2762.930971
108105,20190213,20190920,2766.007458
108105,20190213,20190930,2766.688923
108105,20190213,20191220,2771.7232
108105,20190213,20191231,2772.498406
108105,20190213,20200117,2773.537785
108105,20190213,20200320,2777.688085
108105,20190213,20200619,2783.142231
108105,20190213,20201218,2792.999488
108105,20190213,20211217,2811.587672
108105,20190214,20190215,2745.772704
108105,20190214,20190215,2745.73
108105,20190214,20190219,2745.943527
108105,20190214,20190220,2745.986235
108105,20190214,20190222,2746.073535
108105,20190214,20190225,2746.210142
108105,20190214,20190227,2746.303571
108105,20190214,20190228,2746.350993
108105,20190214,20190301,2746.398887
108105,20190214,20190304,2746.5454
108105,20190214,20190306,2746.645434
108105,20190214,20190308,2746.747356
108105,20190214,20190311,2746.903778
108105,20190214,20190313,2747.01042
108105,20190214,20190315,2747.119661
108105,20190214,20190315,2747.064449
108105,20190214,20190318,2747.288424
108105,20190214,20190320,2747.40354
108105,20190214,20190322,2747.514669
108105,20190214,20190329,2747.914729
108105,20190214,20190405,2748.332075
108105,20190214,20190412,2748.766715
108105,20190214,20190418,2749.145875
108105,20190214,20190418,2749.087765
108105,20190214,20190430,2749.852993
108105,20190214,20190517,2750.879332
108105,20190214,20190517,2750.820814
108105,20190214,20190531,2751.704461
108105,20190214,20190621,2752.960631
108105,20190214,20190621,2752.901233
108105,20190214,20190628,2753.377515
108105,20190214,20190731,2755.343119
108105,20190214,20190920,2758.314542
108105,20190214,20190930,2758.968586
108105,20190214,20191220,2763.772705
108105,20190214,20191231,2764.504928
108105,20190214,20200117,2765.484662
108105,20190214,20200320,2769.374281
108105,20190214,20200619,2774.39591
108105,20190214,20201218,2783.317687
108105,20190214,20211217,2799.951008
108105,20190215,20190215,2775.6001
108105,20190215,20190219,2775.768082
108105,20190215,20190220,2775.810079
108105,20190215,20190222,2775.894076
108105,20190215,20190225,2776.027097
108105,20190215,20190227,2776.118121
108105,20190215,20190228,2776.164337
108105,20190215,20190301,2776.211021
108105,20190215,20190304,2776.353889
108105,20190215,20190306,2776.451479
108105,20190215,20190308,2776.550945
108105,20190215,20190311,2776.703662
108105,20190215,20190313,2776.80782
108105,20190215,20190315,2776.913855
108105,20190215,20190315,2776.860603
108105,20190215,20190318,2777.077981
108105,20190215,20190320,2777.189913
108105,20190215,20190322,2777.298959
108105,20190215,20190329,2777.692049
108105,20190215,20190405,2778.10293
108105,20190215,20190412,2778.531608
108105,20190215,20190418,2778.906156
108105,20190215,20190418,2778.848707
108105,20190215,20190430,2779.606107
108105,20190215,20190517,2780.623698
108105,20190215,20190517,2780.566068
108105,20190215,20190531,2781.436188
108105,20190215,20190621,2782.673395
108105,20190215,20190621,2782.614576
108105,20190215,20190628,2783.086333
108105,20190215,20190731,2785.044445
108105,20190215,20190920,2788.029049
108105,20190215,20190930,2788.680573
108105,20190215,20191220,2793.474223
108105,20190215,20191231,2794.211729
108105,20190215,20200117,2795.199648
108105,20190215,20200320,2799.134385
108105,20190215,20200619,2804.278521
108105,20190215,20201218,2813.539676
108105,20190215,20211217,2830.877072
108105,20190219,20190219,2779.76
108105,20190219,20190220,2779.80069
108105,20190219,20190222,2779.882072
108105,20190219,20190225,2780.00415
108105,20190219,20190227,2780.08763
108105,20190219,20190228,2780.130939
108105,20190219,20190301,2780.174773
108105,20190219,20190304,2780.309415
108105,20190219,20190306,2780.401795
108105,20190219,20190308,2780.49627
108105,20190219,20190311,2780.641912
108105,20190219,20190313,2780.741626
108105,20190219,20190315,2780.843436
108105,20190219,20190315,2780.792269
108105,20190219,20190318,2781.000082
108105,20190219,20190320,2781.106314
108105,20190219,20190322,2781.209859
108105,20190219,20190329,2781.583144
108105,20190219,20190405,2781.973353
108105,20190219,20190412,2782.380492
108105,20190219,20190418,2782.736237
108105,20190219,20190418,2782.681676
108105,20190219,20190430,2783.399869
108105,20190219,20190517,2784.362355
108105,20190219,20190517,2784.307415
108105,20190219,20190531,2785.136502
108105,20190219,20190621,2786.314142
108105,20190219,20190621,2786.25807
108105,20190219,20190628,2786.707736
108105,20190219,20190719,2787.897934
108105,20190219,20190719,2787.841797
108105,20190219,20190731,2788.573563
108105,20190219,20190816,2789.480089
108105,20190219,20190816,2789.42324
108105,20190219,20190920,2791.417361
108105,20190219,20190930,2792.03554
108105,20190219,20191220,2796.572228
108105,20190219,20191231,2797.272353
108105,20190219,20200117,2798.209943
108105,20190219,20200320,2801.941249
108105,20190219,20200619,2806.792521
108105,20190219,20201218,2815.428305
108105,20190219,20211217,2831.432236
108105,20190220,20190220,2784.7
108105,20190220,20190222,2784.782289
108105,20190220,20190225,2784.905728
108105,20190220,20190227,2784.988023
108105,20190220,20190228,2785.031
108105,20190220,20190301,2785.074435
108105,20190220,20190304,2785.207486
108105,20190220,20190306,2785.298476
108105,20190220,20190308,2785.391297
108105,20190220,20190311,2785.533963
108105,20190220,20190313,2785.631364
108105,20190220,20190315,2785.730597
108105,20190220,20190315,2785.680752
108105,20190220,20190318,2785.882883
108105,20190220,20190320,2785.986697
108105,20190220,20190322,2786.088671
108105,20190220,20190329,2786.456156
108105,20190220,20190405,2786.8401
108105,20190220,20190412,2787.240508
108105,20190220,20190418,2787.59033
108105,20190220,20190418,2787.536599
108105,20190220,20190430,2788.243535
108105,20190220,20190517,2789.190066
108105,20190220,20190517,2789.135984
108105,20190220,20190531,2789.951845
108105,20190220,20190621,2791.109226
108105,20190220,20190621,2791.054363
108105,20190220,20190628,2791.494158
108105,20190220,20190719,2792.656606
108105,20190220,20190719,2792.601691
108105,20190220,20190731,2793.317182
108105,20190220,20190816,2794.20255
108105,20190220,20190816,2794.14706
108105,20190220,20190920,2796.073553
108105,20190220,20190930,2796.678026
108105,20190220,20191220,2801.110277
108105,20190220,20191231,2801.798845
108105,20190220,20200117,2802.721303
108105,20190220,20200320,2806.39601
108105,20190220,20200619,2811.162866
108105,20190220,20201218,2819.662985
108105,20190220,20211217,2835.49742
108105,20190221,20190222,2774.920128
108105,20190221,20190225,2775.040816
108105,20190221,20190227,2775.121277
108105,20190221,20190228,2775.161509
108105,20190221,20190301,2775.204072
108105,20190221,20190304,2775.33526
108105,20190221,20190306,2775.425636
108105,20190221,20190308,2775.518346
108105,20190221,20190311,2775.661787
108105,20190221,20190313,2775.760332
108105,20190221,20190315,2775.861212
108105,20190221,20190315,2775.81048
108105,20190221,20190318,2776.01691
108105,20190221,20190320,2776.123628
108105,20190221,20190322,2776.225429
108105,20190221,20190329,2776.592246
108105,20190221,20190405,2776.975422
108105,20190221,20190412,2777.374964
108105,20190221,20190418,2777.72417
108105,20190221,20190418,2777.670375
108105,20190221,20190426,2778.158465
108105,20190221,20190430,2778.378238
108105,20190221,20190517,2779.326821
108105,20190221,20190517,2779.272378
108105,20190221,20190531,2780.094358
108105,20190221,20190621,2781.262465
108105,20190221,20190621,2781.20718
108105,20190221,20190628,2781.650447
108105,20190221,20190719,2782.82294
108105,20190221,20190719,2782.767595
108105,20190221,20190731,2783.488859
108105,20190221,20190816,2784.381876
108105,20190221,20190816,2784.325891
108105,20190221,20190920,2786.268969
108105,20190221,20190930,2786.878163
108105,20190221,20191220,2791.348104
108105,20190221,20191231,2792.041952
108105,20190221,20200117,2792.971562
108105,20190221,20200320,2796.675957
108105,20190221,20200619,2801.522148
108105,20190221,20201218,2810.219705
108105,20190221,20211217,2826.564846
108105,20190222,20190222,2792.6699
108105,20190222,20190225,2792.792125
108105,20190222,20190227,2792.873611
108105,20190222,20190228,2792.914355
108105,20190222,20190301,2792.955099
108105,20190222,20190304,2793.08539
108105,20190222,20190306,2793.174939
108105,20190222,20190308,2793.266639
108105,20190222,20190311,2793.408222
108105,20190222,20190313,2793.505299
108105,20190222,20190315,2793.604528
108105,20190222,20190315,2793.554644
108105,20190222,20190318,2793.757406
108105,20190222,20190320,2793.862014
108105,20190222,20190322,2793.964181
108105,20190222,20190325,2794.120236
108105,20190222,20190329,2794.333546
108105,20190222,20190405,2794.721243
108105,20190222,20190412,2795.127279
108105,20190222,20190418,2795.482774
108105,20190222,20190418,2795.428537
108105,20190222,20190426,2795.920792
108105,20190222,20190430,2796.142555
108105,20190222,20190517,2797.099764
108105,20190222,20190517,2797.04512
108105,20190222,20190531,2797.869614
108105,20190222,20190621,2799.039718
108105,20190222,20190621,2798.984271
108105,20190222,20190628,2799.428762
108105,20190222,20190719,2800.602513
108105,20190222,20190719,2800.547649
108105,20190222,20190731,2801.261849
108105,20190222,20190816,2802.143737
108105,20190222,20190816,2802.088526
108105,20190222,20190920,2804.029879
108105,20190222,20190930,2804.634166
108105,20190222,20191220,2809.049206
108105,20190222,20191231,2809.72549
108105,20190222,20200117,2810.629745
108105,20190222,20200320,2814.212725
108105,20190222,20200619,2818.82033
108105,20190222,20201218,2826.961381
108105,20190222,20211217,2842.035138
108105,20190225,20190225,2796.1101
108105,20190225,20190227,2796.19474
108105,20190225,20190228,2796.23706
108105,20190225,20190301,2796.279382
108105,20190225,20190304,2796.40635
108105,20190225,20190306,2796.495483
108105,20190225,20190308,2796.586612
108105,20190225,20190311,2796.727049
108105,20190225,20190313,2796.82317
108105,20190225,20190315,2796.921287
108105,20190225,20190315,2796.871978
108105,20190225,20190318,2797.072206
108105,20190225,20190320,2797.175316
108105,20190225,20190322,2797.278948
108105,20190225,20190325,2797.437698
108105,20190225,20190329,2797.655532
108105,20190225,20190405,2798.053702
108105,20190225,20190412,2798.473469
108105,20190225,20190418,2798.842236
108105,20190225,20190418,2798.786531
108105,20190225,20190426,2799.292349
108105,20190225,20190430,2799.520388
108105,20190225,20190517,2800.50616
108105,20190225,20190517,2800.449677
108105,20190225,20190531,2801.302729
108105,20190225,20190621,2802.515869
108105,20190225,20190621,2802.458493
108105,20190225,20190628,2802.918551
108105,20190225,20190719,2804.135063
108105,20190225,20190719,2804.077934
108105,20190225,20190731,2804.822139
108105,20190225,20190816,2805.742641
108105,20190225,20190816,2805.684963
108105,20190225,20190920,2807.710255
108105,20190225,20190930,2808.339514
108105,20190225,20191220,2812.947088
108105,20190225,20191231,2813.655088
108105,20190225,20200117,2814.602459
108105,20190225,20200320,2818.364168
108105,20190225,20200619,2823.225047
108105,20190225,20201218,2831.802742
108105,20190225,20211217,2847.754436
108105,20190226,20190227,2793.943881
108105,20190226,20190228,2793.987862
